Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2017-06-22 23:00:00,0.0,0.024,0.043,0.062,0.045,35.49,35.82,35.4,32.4,2147745792
2017-06-22 23:00:00,0.0,0.024,0.043,0.062,0.045,35.49,35.82,35.4,32.4,2147745792
2017-06-23 00:00:00,0.0,0.024,0.042,0.062,0.045,34.7,35.15,35.1,32.49,2147745792
2017-06-23 00:00:00,0.0,0.024,0.042,0.062,0.045,34.7,35.15,35.1,32.49,2147745792
2023-10-07 07:00:00,0.0,0.139,0.14,0.136,0.07,21.73,22.65,24.02,26.65,0
2023-10-07 07:00:00,0.0,0.139,0.14,0.136,0.07,21.73,22.65,24.02,26.65,0
2023-10-07 08:00:00,0.0,0.139,0.14,0.136,0.07,21.39,22.32,23.73,26.57,0
2023-10-07 08:00:00,0.0,0.139,0.14,0.136,0.07,21.39,22.32,23.73,26.57,0
2023-10-07 09:00:00,0.0,0.139,0.139,0.136,0.069,21.16,22.04,23.45,26.46,0
2023-10-07 09:00:00,0.0,0.139,0.139,0.136,0.069,21.16,22.04,23.45,26.46,0
2023-10-07 10:00:00,0.0,0.138,0.139,0.135,0.07,21.17,21.92,23.22,26.36,0
2023-10-07 10:00:00,0.0,0.138,0.139,0.135,0.07,21.17,21.92,23.22,26.36,0
